,attr1,attr2,correlation,p
438,finalMethodsQty,returnQty,0.05419249883953587,3.312391778381293e-81
439,finalMethodsQty,loopQty,0.020488909070062823,5.539825800877209e-13
440,finalMethodsQty,comparisonsQty,0.035724231408647056,2.8496419808123266e-36
441,finalMethodsQty,tryCatchQty,0.01810999338055993,1.8426227085275264e-10
442,finalMethodsQty,parenthesizedExpsQty,0.019423854163073656,8.119638942821617e-12
443,finalMethodsQty,stringLiteralsQty,-0.018461533007622898,8.157747272115183e-11
444,finalMethodsQty,numbersQty,-0.004575290007969279,0.10735948802168827
445,finalMethodsQty,assignmentsQty,0.004017602674212399,0.1573889416864761
446,finalMethodsQty,mathOperationsQty,0.007618460384243819,0.007336313319055786
447,finalMethodsQty,variablesQty,0.0003714875591639508,0.8959837992956137
448,finalMethodsQty,maxNestedBlocksQty,0.028362689933894014,1.7982136331945685e-23
449,finalMethodsQty,anonymousClassesQty,0.049722897524716994,1.2092992424159285e-68
450,finalMethodsQty,innerClassesQty,0.06205496340984225,6.261483913924059e-106
451,finalMethodsQty,lambdasQty,0.0017189727682560437,0.5452101599019595
452,finalMethodsQty,uniqueWordsQty,0.07301597355003887,5.311177117629295e-146
453,finalMethodsQty,modifiers,0.24423119725212938,0.0
454,finalMethodsQty,logStatementsQty,0.007351598360377389,0.009674263890332047
455,synchronizedMethodsQty,totalFieldsQty,0.08901521231449074,2.8440615553339814e-216
456,synchronizedMethodsQty,staticFieldsQty,0.09308905597028845,2.068777461006329e-236
457,synchronizedMethodsQty,publicFieldsQty,0.08015279714299482,1.2934070691335923e-175
458,synchronizedMethodsQty,privateFieldsQty,0.0508224499353478,1.2366866623355755e-71
459,synchronizedMethodsQty,protectedFieldsQty,0.08610296882573026,1.9503237441482303e-202
460,synchronizedMethodsQty,defaultFieldsQty,0.0650826316447005,2.4076487352486935e-116
461,synchronizedMethodsQty,visibleFieldsQty,0.02975533503083694,1.1370923931683743e-25
462,synchronizedMethodsQty,finalFieldsQty,0.0967386263511159,3.1440429790030547e-255
463,synchronizedMethodsQty,synchronizedFieldsQty,,
464,synchronizedMethodsQty,nosi,0.08673806565896379,2.0534985009159245e-205
465,synchronizedMethodsQty,loc,0.10956219109944502,0.0
466,synchronizedMethodsQty,returnQty,0.12555988343768576,0.0
467,synchronizedMethodsQty,loopQty,0.07393777836957989,1.1397326722493362e-149
468,synchronizedMethodsQty,comparisonsQty,0.11444781066462421,0.0
469,synchronizedMethodsQty,tryCatchQty,0.05325712720027725,1.731852076466399e-78
470,synchronizedMethodsQty,parenthesizedExpsQty,0.11061053597409874,0.0
471,synchronizedMethodsQty,stringLiteralsQty,0.04612860661578108,2.5225724084676863e-59
472,synchronizedMethodsQty,numbersQty,0.08303561447699706,2.287522221221996e-188
473,synchronizedMethodsQty,assignmentsQty,0.09461466180864782,3.4570843844500287e-244
474,synchronizedMethodsQty,mathOperationsQty,0.0795939249595895,3.398253466879148e-173
475,synchronizedMethodsQty,variablesQty,0.0888415680728051,1.9588705406186373e-215
476,synchronizedMethodsQty,maxNestedBlocksQty,0.09309930272170092,1.8361484348828785e-236
477,synchronizedMethodsQty,anonymousClassesQty,0.034671438319500154,2.9059310146165523e-34
478,synchronizedMethodsQty,innerClassesQty,0.04776824097862946,1.7261421879165254e-63
479,synchronizedMethodsQty,lambdasQty,0.016907016593873964,2.6739290130072052e-09
480,synchronizedMethodsQty,uniqueWordsQty,0.12161614116685865,0.0
481,synchronizedMethodsQty,modifiers,0.09789251587772833,2.4807976367822884e-261
482,synchronizedMethodsQty,logStatementsQty,-0.0023155379548399947,0.4151289547799544
483,totalFieldsQty,staticFieldsQty,0.9127543424291956,0.0
484,totalFieldsQty,publicFieldsQty,0.6551866826859801,0.0
485,totalFieldsQty,privateFieldsQty,0.41461910375090444,0.0
486,totalFieldsQty,protectedFieldsQty,0.877862354685917,0.0
487,totalFieldsQty,defaultFieldsQty,0.046666363622498354,1.1269209179881375e-60
488,totalFieldsQty,visibleFieldsQty,0.009071108494977269,0.0014108005465653952
489,totalFieldsQty,finalFieldsQty,0.7095947139519607,0.0
490,totalFieldsQty,synchronizedFieldsQty,,
491,totalFieldsQty,nosi,0.33579878727407464,0.0
492,totalFieldsQty,loc,0.569206576636037,0.0
493,totalFieldsQty,returnQty,0.4493637722437624,0.0
494,totalFieldsQty,loopQty,0.26551879650975263,0.0
495,totalFieldsQty,comparisonsQty,0.36158963727956883,0.0
496,totalFieldsQty,tryCatchQty,0.23663123178005524,0.0
497,totalFieldsQty,parenthesizedExpsQty,0.26377480690958666,0.0
498,totalFieldsQty,stringLiteralsQty,0.3623854411023243,0.0
499,totalFieldsQty,numbersQty,0.3731854261184536,0.0
500,totalFieldsQty,assignmentsQty,0.6547770345815889,0.0
501,totalFieldsQty,mathOperationsQty,0.32866272566203414,0.0
502,totalFieldsQty,variablesQty,0.6987218847908909,0.0
503,totalFieldsQty,maxNestedBlocksQty,0.37094141443621703,0.0
504,totalFieldsQty,anonymousClassesQty,0.17392139913539115,0.0
505,totalFieldsQty,innerClassesQty,0.1399553208898254,0.0
506,totalFieldsQty,lambdasQty,0.14208657159499952,0.0
507,totalFieldsQty,uniqueWordsQty,0.5572547774794027,0.0
508,totalFieldsQty,modifiers,0.2868364155914093,0.0
509,totalFieldsQty,logStatementsQty,0.19465185882206368,0.0
510,staticFieldsQty,publicFieldsQty,0.555788088378241,0.0
511,staticFieldsQty,privateFieldsQty,0.3743791136529384,0.0
512,staticFieldsQty,protectedFieldsQty,0.8073847288024882,0.0
513,staticFieldsQty,defaultFieldsQty,0.1979540931006012,0.0
514,staticFieldsQty,visibleFieldsQty,0.27958731752794497,0.0
515,staticFieldsQty,finalFieldsQty,0.6787860604256448,0.0
516,staticFieldsQty,synchronizedFieldsQty,,
517,staticFieldsQty,nosi,0.31579196500178014,0.0
518,staticFieldsQty,loc,0.605188824977517,0.0
519,staticFieldsQty,returnQty,0.46856179262480047,0.0
520,staticFieldsQty,loopQty,0.2693766496195778,0.0
521,staticFieldsQty,comparisonsQty,0.38457819776313074,0.0
522,staticFieldsQty,tryCatchQty,0.22122090818417722,0.0
523,staticFieldsQty,parenthesizedExpsQty,0.27190695379252017,0.0
524,staticFieldsQty,stringLiteralsQty,0.35024488103503226,0.0
525,staticFieldsQty,numbersQty,0.3834451777691671,0.0
526,staticFieldsQty,assignmentsQty,0.6925448452051504,0.0
527,staticFieldsQty,mathOperationsQty,0.33742152491099864,0.0
528,staticFieldsQty,variablesQty,0.7507561939337577,0.0
529,staticFieldsQty,maxNestedBlocksQty,0.38381205059041035,0.0
530,staticFieldsQty,anonymousClassesQty,0.18279261011290973,0.0
531,staticFieldsQty,innerClassesQty,0.14882678100726335,0.0
532,staticFieldsQty,lambdasQty,0.13694643602997802,0.0
533,staticFieldsQty,uniqueWordsQty,0.5714152012513113,0.0
534,staticFieldsQty,modifiers,0.3264432562186423,0.0
535,staticFieldsQty,logStatementsQty,0.17399611496904632,0.0
536,publicFieldsQty,privateFieldsQty,0.36005440431978997,0.0
537,publicFieldsQty,protectedFieldsQty,0.4778756069665402,0.0
538,publicFieldsQty,defaultFieldsQty,0.10236723922308488,1.0735117332808886e-285
539,publicFieldsQty,visibleFieldsQty,0.09694575553566714,2.5551006618601817e-256
540,publicFieldsQty,finalFieldsQty,0.6654726056779774,0.0
541,publicFieldsQty,synchronizedFieldsQty,,
542,publicFieldsQty,nosi,0.34686861393667884,0.0
543,publicFieldsQty,loc,0.3975471422155748,0.0
544,publicFieldsQty,returnQty,0.2829918068469736,0.0
545,publicFieldsQty,loopQty,0.2704242511644168,0.0
546,publicFieldsQty,comparisonsQty,0.31002001012139513,0.0
547,publicFieldsQty,tryCatchQty,0.2773146914597489,0.0
548,publicFieldsQty,parenthesizedExpsQty,0.23849742557175688,0.0
549,publicFieldsQty,stringLiteralsQty,0.35777168286029715,0.0
550,publicFieldsQty,numbersQty,0.3734782306184015,0.0
551,publicFieldsQty,assignmentsQty,0.4719012158887355,0.0
552,publicFieldsQty,mathOperationsQty,0.31888176387478184,0.0
553,publicFieldsQty,variablesQty,0.4800961579016301,0.0
554,publicFieldsQty,maxNestedBlocksQty,0.32905730333819133,0.0
555,publicFieldsQty,anonymousClassesQty,0.17817975561289,0.0
556,publicFieldsQty,innerClassesQty,0.15878623092546906,0.0
557,publicFieldsQty,lambdasQty,0.12501528967405767,0.0
558,publicFieldsQty,uniqueWordsQty,0.4532341738308842,0.0
559,publicFieldsQty,modifiers,0.13498984410268594,0.0
560,publicFieldsQty,logStatementsQty,0.24108880668599372,0.0
561,privateFieldsQty,protectedFieldsQty,0.046144937928667175,2.296551728809299e-59
562,privateFieldsQty,defaultFieldsQty,0.030107711046829945,3.040500875701803e-26
563,privateFieldsQty,visibleFieldsQty,-0.002685291600747007,0.3446446383095664
564,privateFieldsQty,finalFieldsQty,0.30093548118099056,0.0
565,privateFieldsQty,synchronizedFieldsQty,,
566,privateFieldsQty,nosi,0.0960772299741667,9.170930746998346e-252
567,privateFieldsQty,loc,0.12648347151799405,0.0
568,privateFieldsQty,returnQty,0.05923535145496367,1.1178764602969187e-96
569,privateFieldsQty,loopQty,0.06776506443204866,5.4663023439361654e-126
570,privateFieldsQty,comparisonsQty,0.1030455867490309,1.7397971901776056e-289
571,privateFieldsQty,tryCatchQty,0.05728929547901174,1.5214753888222558e-90
572,privateFieldsQty,parenthesizedExpsQty,0.10325699542399491,1.13245557779521e-290
573,privateFieldsQty,stringLiteralsQty,0.12244601836636097,0.0
574,privateFieldsQty,numbersQty,0.13703462928230783,0.0
575,privateFieldsQty,assignmentsQty,0.22627641018848701,0.0
576,privateFieldsQty,mathOperationsQty,0.10894055475127024,0.0
577,privateFieldsQty,variablesQty,0.2691282613975912,0.0
578,privateFieldsQty,maxNestedBlocksQty,0.06677494940733006,2.202658324394172e-122
579,privateFieldsQty,anonymousClassesQty,0.08948891437424837,1.4429532589659638e-218
580,privateFieldsQty,innerClassesQty,0.06243474950009819,3.292629345691034e-107
581,privateFieldsQty,lambdasQty,0.014504859452998783,3.309382297485084e-07
582,privateFieldsQty,uniqueWordsQty,0.16111699067622712,0.0
583,privateFieldsQty,modifiers,0.16264996397282677,0.0
584,privateFieldsQty,logStatementsQty,0.01021699184276435,0.00032348630581379703
585,protectedFieldsQty,defaultFieldsQty,0.010943694433546593,0.00011739887428227181
586,protectedFieldsQty,visibleFieldsQty,-0.03678659710899037,2.332040291084355e-38
587,protectedFieldsQty,finalFieldsQty,0.6179633048057499,0.0
588,protectedFieldsQty,synchronizedFieldsQty,,
589,protectedFieldsQty,nosi,0.325006057795248,0.0
590,protectedFieldsQty,loc,0.5734612729065546,0.0
591,protectedFieldsQty,returnQty,0.4813868695471761,0.0
592,protectedFieldsQty,loopQty,0.2592229812969794,0.0
593,protectedFieldsQty,comparisonsQty,0.36126708002111124,0.0
594,protectedFieldsQty,tryCatchQty,0.23588246296018905,0.0
595,protectedFieldsQty,parenthesizedExpsQty,0.25085072398989716,0.0
596,protectedFieldsQty,stringLiteralsQty,0.3334561949587954,0.0
597,protectedFieldsQty,numbersQty,0.34475781347894424,0.0
598,protectedFieldsQty,assignmentsQty,0.6017830901343911,0.0
599,protectedFieldsQty,mathOperationsQty,0.30923440373517985,0.0
600,protectedFieldsQty,variablesQty,0.6261128909781407,0.0
601,protectedFieldsQty,maxNestedBlocksQty,0.3807072812465289,0.0
602,protectedFieldsQty,anonymousClassesQty,0.1661297300620231,0.0
603,protectedFieldsQty,innerClassesQty,0.13837773008800514,0.0
604,protectedFieldsQty,lambdasQty,0.15137408149071185,0.0
605,protectedFieldsQty,uniqueWordsQty,0.5314463822093047,0.0
606,protectedFieldsQty,modifiers,0.22573551861452154,0.0
607,protectedFieldsQty,logStatementsQty,0.20257970853171908,0.0
608,defaultFieldsQty,visibleFieldsQty,-0.0025491608329605096,0.36965511629941095
609,defaultFieldsQty,finalFieldsQty,0.11276598707601856,0.0
610,defaultFieldsQty,synchronizedFieldsQty,,
611,defaultFieldsQty,nosi,0.06999092523252966,2.740890123661116e-134
612,defaultFieldsQty,loc,0.18350442776620346,0.0
613,defaultFieldsQty,returnQty,0.16267511861313394,0.0
614,defaultFieldsQty,loopQty,0.09333647565021182,1.1565907896516862e-237
615,defaultFieldsQty,comparisonsQty,0.16377010886674517,0.0
616,defaultFieldsQty,tryCatchQty,0.07872317350184514,1.8489037731414494e-169
617,defaultFieldsQty,parenthesizedExpsQty,0.09002142956115054,3.672131901019712e-221
618,defaultFieldsQty,stringLiteralsQty,0.0820977747529084,3.6138224835265476e-184
619,defaultFieldsQty,numbersQty,0.10760562244918646,0.0
620,defaultFieldsQty,assignmentsQty,0.15796341704138178,0.0
621,defaultFieldsQty,mathOperationsQty,0.11739245046513017,0.0
622,defaultFieldsQty,variablesQty,0.15862734106873075,0.0
623,defaultFieldsQty,maxNestedBlocksQty,0.1491021506332101,0.0
624,defaultFieldsQty,anonymousClassesQty,0.052269846910946875,1.138655791070731e-75
625,defaultFieldsQty,innerClassesQty,0.08464115704897276,1.1469051761387689e-195
626,defaultFieldsQty,lambdasQty,0.015490494647999266,4.984908754560504e-08
627,defaultFieldsQty,uniqueWordsQty,0.15819961224511894,0.0
628,defaultFieldsQty,modifiers,0.1058463376215464,2.0924234524189392e-305
629,defaultFieldsQty,logStatementsQty,0.06883779309367732,5.907263693270986e-130
630,visibleFieldsQty,finalFieldsQty,0.1057704559613482,5.724203065015803e-305
631,visibleFieldsQty,synchronizedFieldsQty,,
632,visibleFieldsQty,nosi,0.06487918563342214,1.2504175003404547e-115
633,visibleFieldsQty,loc,0.12491161352045384,0.0
634,visibleFieldsQty,returnQty,0.058912287001211934,1.2047335875369493e-95
635,visibleFieldsQty,loopQty,0.08097158961084251,3.435991578340308e-179
636,visibleFieldsQty,comparisonsQty,0.0932042488608055,5.407330826591041e-237
637,visibleFieldsQty,tryCatchQty,0.03875153739402579,2.2274544235583434e-42
638,visibleFieldsQty,parenthesizedExpsQty,0.0869064776764262,3.3051159036628953e-206
639,visibleFieldsQty,stringLiteralsQty,0.061357005617860165,1.3396878419627466e-103
640,visibleFieldsQty,numbersQty,0.11240956162225277,0.0
641,visibleFieldsQty,assignmentsQty,0.167487057581406,0.0
642,visibleFieldsQty,mathOperationsQty,0.09367517347258981,2.20335618972388e-239
643,visibleFieldsQty,variablesQty,0.20052405505299178,0.0
644,visibleFieldsQty,maxNestedBlocksQty,0.0907105741401545,1.5287300887209657e-224
645,visibleFieldsQty,anonymousClassesQty,0.0899612307508669,7.227373787912282e-221
646,visibleFieldsQty,innerClassesQty,0.04875134427885868,4.681253669092212e-66
647,visibleFieldsQty,lambdasQty,0.02955665207683834,2.3760941039090513e-25
648,visibleFieldsQty,uniqueWordsQty,0.11483284652838119,0.0
649,visibleFieldsQty,modifiers,0.09794930623776094,1.2368788573125683e-261
650,visibleFieldsQty,logStatementsQty,0.011978658258879817,2.4893556148141388e-05
651,finalFieldsQty,synchronizedFieldsQty,,
652,finalFieldsQty,nosi,0.3354971177150689,0.0
653,finalFieldsQty,loc,0.47095568226255397,0.0
654,finalFieldsQty,returnQty,0.37632413367768647,0.0
655,finalFieldsQty,loopQty,0.2721382774282479,0.0
656,finalFieldsQty,comparisonsQty,0.3305543762315868,0.0
657,finalFieldsQty,tryCatchQty,0.23846722234853415,0.0
658,finalFieldsQty,parenthesizedExpsQty,0.24708814567646528,0.0
659,finalFieldsQty,stringLiteralsQty,0.3235834997357798,0.0
660,finalFieldsQty,numbersQty,0.3252567103427546,0.0
661,finalFieldsQty,assignmentsQty,0.5356415246500139,0.0
662,finalFieldsQty,mathOperationsQty,0.3225977665884105,0.0
663,finalFieldsQty,variablesQty,0.5394635561110476,0.0
664,finalFieldsQty,maxNestedBlocksQty,0.34914898650841514,0.0
665,finalFieldsQty,anonymousClassesQty,0.15903936433017335,0.0
666,finalFieldsQty,innerClassesQty,0.16278852565519392,0.0
667,finalFieldsQty,lambdasQty,0.1530562697588284,0.0
668,finalFieldsQty,uniqueWordsQty,0.5078687528439444,0.0
669,finalFieldsQty,modifiers,0.24151625357584147,0.0
670,finalFieldsQty,logStatementsQty,0.18834602070316356,0.0
671,synchronizedFieldsQty,nosi,,
672,synchronizedFieldsQty,loc,,
673,synchronizedFieldsQty,returnQty,,
674,synchronizedFieldsQty,loopQty,,
675,synchronizedFieldsQty,comparisonsQty,,
676,synchronizedFieldsQty,tryCatchQty,,
677,synchronizedFieldsQty,parenthesizedExpsQty,,
678,synchronizedFieldsQty,stringLiteralsQty,,
679,synchronizedFieldsQty,numbersQty,,
680,synchronizedFieldsQty,assignmentsQty,,
681,synchronizedFieldsQty,mathOperationsQty,,
682,synchronizedFieldsQty,variablesQty,,
683,synchronizedFieldsQty,maxNestedBlocksQty,,
684,synchronizedFieldsQty,anonymousClassesQty,,
685,synchronizedFieldsQty,innerClassesQty,,
686,synchronizedFieldsQty,lambdasQty,,
687,synchronizedFieldsQty,uniqueWordsQty,,
688,synchronizedFieldsQty,modifiers,,
689,synchronizedFieldsQty,logStatementsQty,,
690,nosi,loc,0.591549640115699,0.0
691,nosi,returnQty,0.35732995145519597,0.0
692,nosi,loopQty,0.4020187795086559,0.0
693,nosi,comparisonsQty,0.41936773241169534,0.0
694,nosi,tryCatchQty,0.3652050903159447,0.0
695,nosi,parenthesizedExpsQty,0.335136862417468,0.0
696,nosi,stringLiteralsQty,0.5118586412299275,0.0
697,nosi,numbersQty,0.4784931021768616,0.0
698,nosi,assignmentsQty,0.5856579379125799,0.0
699,nosi,mathOperationsQty,0.42113910078979205,0.0
700,nosi,variablesQty,0.5735795018564284,0.0
701,nosi,maxNestedBlocksQty,0.5071785727104963,0.0
702,nosi,anonymousClassesQty,0.18338567405750886,0.0
703,nosi,innerClassesQty,0.21415668703272644,0.0
704,nosi,lambdasQty,0.23165727318078105,0.0
705,nosi,uniqueWordsQty,0.5479150254980465,0.0
706,nosi,modifiers,0.09877014744290198,5.0525209456682634e-266
707,nosi,logStatementsQty,0.19154980874654826,0.0
708,loc,returnQty,0.6122819867345616,0.0
709,loc,loopQty,0.4665109361932894,0.0
710,loc,comparisonsQty,0.5718258093513172,0.0
711,loc,tryCatchQty,0.3850829299544499,0.0
712,loc,parenthesizedExpsQty,0.38758460208754925,0.0
713,loc,stringLiteralsQty,0.5491454625531313,0.0
714,loc,numbersQty,0.5942765782548938,0.0
715,loc,assignmentsQty,0.8364301474547884,0.0
716,loc,mathOperationsQty,0.49155725715434717,0.0
717,loc,variablesQty,0.8126063281203966,0.0
718,loc,maxNestedBlocksQty,0.6687054159736701,0.0
719,loc,anonymousClassesQty,0.2927962855358026,0.0
720,loc,innerClassesQty,0.3641757574288035,0.0
721,loc,lambdasQty,0.20513053353211783,0.0
722,loc,uniqueWordsQty,0.8017656212739956,0.0
723,loc,modifiers,0.19880014507106822,0.0
724,loc,logStatementsQty,0.20187622998152688,0.0
725,returnQty,loopQty,0.34539003637005933,0.0
726,returnQty,comparisonsQty,0.5396200076013938,0.0
727,returnQty,tryCatchQty,0.22445318267388195,0.0
728,returnQty,parenthesizedExpsQty,0.3549161672712193,0.0
729,returnQty,stringLiteralsQty,0.2668038537281867,0.0
730,returnQty,numbersQty,0.3460301945552757,0.0
731,returnQty,assignmentsQty,0.5063398398021942,0.0
732,returnQty,mathOperationsQty,0.3707837066605094,0.0
733,returnQty,variablesQty,0.4826624854704735,0.0
734,returnQty,maxNestedBlocksQty,0.5138385693050811,0.0
735,returnQty,anonymousClassesQty,0.11815862526231864,0.0
736,returnQty,innerClassesQty,0.09531827633522746,8.102899565415085e-248
737,returnQty,lambdasQty,0.13837139201038334,0.0
738,returnQty,uniqueWordsQty,0.5051875223875137,0.0
739,returnQty,modifiers,0.17703077118820607,0.0
740,returnQty,logStatementsQty,0.13630860663608563,0.0
741,loopQty,comparisonsQty,0.477504248670789,0.0
742,loopQty,tryCatchQty,0.3192123983964328,0.0
743,loopQty,parenthesizedExpsQty,0.3679775800716035,0.0
744,loopQty,stringLiteralsQty,0.30778424042403907,0.0
745,loopQty,numbersQty,0.47726141786443943,0.0
746,loopQty,assignmentsQty,0.5093760175230031,0.0
747,loopQty,mathOperationsQty,0.4725273224530598,0.0
748,loopQty,variablesQty,0.49836021811063197,0.0
749,loopQty,maxNestedBlocksQty,0.6437522920721468,0.0
750,loopQty,anonymousClassesQty,0.12685142151914436,0.0
751,loopQty,innerClassesQty,0.13414971890768262,0.0
752,loopQty,lambdasQty,0.12623721644967362,0.0
753,loopQty,uniqueWordsQty,0.418623156046946,0.0
754,loopQty,modifiers,0.07588254074888375,1.4630706618986718e-157
755,loopQty,logStatementsQty,0.18893130748742276,0.0
756,comparisonsQty,tryCatchQty,0.31359765192407063,0.0
757,comparisonsQty,parenthesizedExpsQty,0.4878407632267076,0.0
758,comparisonsQty,stringLiteralsQty,0.3204234503617134,0.0
759,comparisonsQty,numbersQty,0.4860325509688688,0.0
760,comparisonsQty,assignmentsQty,0.5504621770690461,0.0
761,comparisonsQty,mathOperationsQty,0.4588564226466012,0.0
762,comparisonsQty,variablesQty,0.5204401199587866,0.0
763,comparisonsQty,maxNestedBlocksQty,0.733357210919044,0.0
764,comparisonsQty,anonymousClassesQty,0.15429818736212825,0.0
765,comparisonsQty,innerClassesQty,0.1391963125240167,0.0
766,comparisonsQty,lambdasQty,0.12765246272175595,0.0
767,comparisonsQty,uniqueWordsQty,0.5131845776954974,0.0
768,comparisonsQty,modifiers,0.1153316952941646,0.0
769,comparisonsQty,logStatementsQty,0.19631867293007474,0.0
770,tryCatchQty,parenthesizedExpsQty,0.20571848445687313,0.0
771,tryCatchQty,stringLiteralsQty,0.3461485503607073,0.0
772,tryCatchQty,numbersQty,0.2858680059628504,0.0
773,tryCatchQty,assignmentsQty,0.3721309960891338,0.0
774,tryCatchQty,mathOperationsQty,0.293388508387166,0.0
775,tryCatchQty,variablesQty,0.3634592270598755,0.0
776,tryCatchQty,maxNestedBlocksQty,0.5147256516019966,0.0
777,tryCatchQty,anonymousClassesQty,0.14133222076440724,0.0
778,tryCatchQty,innerClassesQty,0.11042643465973864,0.0
779,tryCatchQty,lambdasQty,0.13605990058199124,0.0
780,tryCatchQty,uniqueWordsQty,0.34982857726697214,0.0
781,tryCatchQty,modifiers,0.033684721089909046,1.9577311635410216e-32
782,tryCatchQty,logStatementsQty,0.3412928383166054,0.0
783,parenthesizedExpsQty,stringLiteralsQty,0.22821808762069076,0.0
784,parenthesizedExpsQty,numbersQty,0.42799130155801707,0.0
785,parenthesizedExpsQty,assignmentsQty,0.4029720033680046,0.0
786,parenthesizedExpsQty,mathOperationsQty,0.4510194629657084,0.0
787,parenthesizedExpsQty,variablesQty,0.37896662626211775,0.0
788,parenthesizedExpsQty,maxNestedBlocksQty,0.4361305806562809,0.0
789,parenthesizedExpsQty,anonymousClassesQty,0.10281330776320455,3.477330010529586e-288
790,parenthesizedExpsQty,innerClassesQty,0.11186551682077979,0.0
791,parenthesizedExpsQty,lambdasQty,0.08188305680764853,3.2542420608107994e-183
792,parenthesizedExpsQty,uniqueWordsQty,0.36717143858513135,0.0
793,parenthesizedExpsQty,modifiers,0.08646100362539232,4.113468555687707e-204
794,parenthesizedExpsQty,logStatementsQty,0.09526068218755802,1.6099262313558834e-247
795,stringLiteralsQty,numbersQty,0.4030887543902533,0.0
796,stringLiteralsQty,assignmentsQty,0.5426524293169307,0.0
797,stringLiteralsQty,mathOperationsQty,0.45854567858523815,0.0
798,stringLiteralsQty,variablesQty,0.5548919477288129,0.0
799,stringLiteralsQty,maxNestedBlocksQty,0.40470530411468447,0.0
800,stringLiteralsQty,anonymousClassesQty,0.15100895210413132,0.0
801,stringLiteralsQty,innerClassesQty,0.1649013235806667,0.0
802,stringLiteralsQty,lambdasQty,0.19792905685407944,0.0
803,stringLiteralsQty,uniqueWordsQty,0.5302800291400281,0.0
804,stringLiteralsQty,modifiers,0.09583955334332465,1.5909267381795607e-250
805,stringLiteralsQty,logStatementsQty,0.24410857080075524,0.0
806,numbersQty,assignmentsQty,0.6373270449775658,0.0
807,numbersQty,mathOperationsQty,0.5338454612616335,0.0
808,numbersQty,variablesQty,0.6161514214379654,0.0
809,numbersQty,maxNestedBlocksQty,0.5320193935045573,0.0
810,numbersQty,anonymousClassesQty,0.17886082318283308,0.0
811,numbersQty,innerClassesQty,0.15856731979884778,0.0
812,numbersQty,lambdasQty,0.14366774650265332,0.0
813,numbersQty,uniqueWordsQty,0.5216902738892361,0.0
814,numbersQty,modifiers,0.09456580423799096,6.162539713088017e-244
815,numbersQty,logStatementsQty,0.1288434428829759,0.0
816,assignmentsQty,mathOperationsQty,0.5198402679032236,0.0
817,assignmentsQty,variablesQty,0.9535597812516695,0.0
818,assignmentsQty,maxNestedBlocksQty,0.6404131429353171,0.0
819,assignmentsQty,anonymousClassesQty,0.23210988506873972,0.0
820,assignmentsQty,innerClassesQty,0.23165565590789847,0.0
821,assignmentsQty,lambdasQty,0.1996507706087967,0.0
822,assignmentsQty,uniqueWordsQty,0.7328919415424273,0.0
823,assignmentsQty,modifiers,0.22745846139323958,0.0
824,assignmentsQty,logStatementsQty,0.2060197129254676,0.0
825,mathOperationsQty,variablesQty,0.5063537282439854,0.0
826,mathOperationsQty,maxNestedBlocksQty,0.5082418639035569,0.0
827,mathOperationsQty,anonymousClassesQty,0.1213911368159368,0.0
828,mathOperationsQty,innerClassesQty,0.11797893715882621,0.0
829,mathOperationsQty,lambdasQty,0.13378858443941752,0.0
830,mathOperationsQty,uniqueWordsQty,0.46016654092367715,0.0
831,mathOperationsQty,modifiers,0.07843292318459195,3.1835433821525363e-168
832,mathOperationsQty,logStatementsQty,0.1853733849185032,0.0
833,variablesQty,maxNestedBlocksQty,0.608918372585403,0.0
834,variablesQty,anonymousClassesQty,0.23222461869117836,0.0
835,variablesQty,innerClassesQty,0.23033896796938577,0.0
836,variablesQty,lambdasQty,0.2441908292776711,0.0
837,variablesQty,uniqueWordsQty,0.7252352198300573,0.0
838,variablesQty,modifiers,0.2553455165094695,0.0
839,variablesQty,logStatementsQty,0.206935379552949,0.0
840,maxNestedBlocksQty,anonymousClassesQty,0.1701743596164661,0.0
841,maxNestedBlocksQty,innerClassesQty,0.13630184848896928,0.0
842,maxNestedBlocksQty,lambdasQty,0.19868191507958977,0.0
843,maxNestedBlocksQty,uniqueWordsQty,0.5732699840243028,0.0
844,maxNestedBlocksQty,modifiers,0.08999442750588275,4.975583028828979e-221
845,maxNestedBlocksQty,logStatementsQty,0.26106263386111417,0.0
846,anonymousClassesQty,innerClassesQty,0.15722827851346535,0.0
847,anonymousClassesQty,lambdasQty,0.055363102169172194,1.1257262491615435e-84
848,anonymousClassesQty,uniqueWordsQty,0.2255850905910843,0.0
849,anonymousClassesQty,modifiers,0.027763625569545446,1.4754346008223674e-22
850,anonymousClassesQty,logStatementsQty,0.04777644397320928,1.6439015034521307e-63
851,innerClassesQty,lambdasQty,0.07812212523934418,6.626676416010049e-167
852,innerClassesQty,uniqueWordsQty,0.24913658935079575,0.0
853,innerClassesQty,modifiers,0.08404976820214544,5.818636883466775e-193
854,innerClassesQty,logStatementsQty,0.01352853049945112,1.923776618243013e-06
855,lambdasQty,uniqueWordsQty,0.21146371307549758,0.0
856,lambdasQty,modifiers,0.024805092078242764,2.5260729187250893e-18
857,lambdasQty,logStatementsQty,0.12245369622222294,0.0
858,uniqueWordsQty,modifiers,0.2622650472261457,0.0
859,uniqueWordsQty,logStatementsQty,0.19601926118935856,0.0
860,modifiers,logStatementsQty,-0.00839285121811132,0.0031396708740104
